Effect,set,media,pair_id,_set,_media,_pair_id,Estimate,StdErr,DF,tValue,Probt,Adjustment,Adjp,Alpha,Lower,Upper,AdjLower,AdjUpper
set*media*pair_id,set1,3dd,8,set2,3dd,7,-0.1489,0.02653,1922,-5.61,<.0001,Tukey-Kramer,<.0001,0.05,-0.2010,-0.09690,-0.2546,-0.04333
set*media*pair_id,set1,3dd,8,set2,3dd,8,-0.00903,0.02653,1922,-0.34,0.7336,Tukey-Kramer,1.0000,0.05,-0.06107,0.04301,-0.1146,0.09658
set*media*pair_id,set1,3dd,8,set2,3dd,9,-0.02715,0.02653,1922,-1.02,0.3064,Tukey-Kramer,1.0000,0.05,-0.07919,0.02489,-0.1328,0.07847
set*media*pair_id,set1,3dd,8,set2,3dp,1,-0.04076,0.02653,1922,-1.54,0.1246,Tukey-Kramer,1.0000,0.05,-0.09280,0.01128,-0.1464,0.06485
set*media*pair_id,set1,3dd,8,set2,3dp,2,-0.1678,0.02653,1922,-6.32,<.0001,Tukey-Kramer,<.0001,0.05,-0.2198,-0.1158,-0.2734,-0.06218
set*media*pair_id,set1,3dd,8,set2,3dp,3,-0.09033,0.02653,1922,-3.40,0.0007,Tukey-Kramer,0.2801,0.05,-0.1424,-0.03829,-0.1959,0.01528
set*media*pair_id,set1,3dd,8,set2,3dp,4,0.09519,0.02653,1922,3.59,0.0003,Tukey-Kramer,0.1741,0.05,0.04315,0.1472,-0.01042,0.2008
set*media*pair_id,set1,3dd,8,set2,3dp,6,0.1306,0.02653,1922,4.92,<.0001,Tukey-Kramer,0.0009,0.05,0.07860,0.1827,0.02502,0.2362
set*media*pair_id,set1,3dd,8,set2,3dp,7,-0.1087,0.02653,1922,-4.10,<.0001,Tukey-Kramer,0.0328,0.05,-0.1607,-0.05665,-0.2143,-0.00307
set*media*pair_id,set1,3dd,8,set2,3dp,8,-0.1737,0.02653,1922,-6.55,<.0001,Tukey-Kramer,<.0001,0.05,-0.2257,-0.1217,-0.2793,-0.06808
set*media*pair_id,set1,3dd,8,set2,3dp,9,-0.03574,0.02653,1922,-1.35,0.1781,Tukey-Kramer,1.0000,0.05,-0.08778,0.01630,-0.1414,0.06987
set*media*pair_id,set1,3dd,9,set1,3dp,1,0.1880,0.001773,1922,106.01,<.0001,Tukey-Kramer,<.0001,0.05,0.1845,0.1915,0.1809,0.1950
set*media*pair_id,set1,3dd,9,set1,3dp,2,0.08587,0.001773,1922,48.42,<.0001,Tukey-Kramer,<.0001,0.05,0.08239,0.08934,0.07881,0.09292
set*media*pair_id,set1,3dd,9,set1,3dp,3,0.2396,0.001773,1922,135.13,<.0001,Tukey-Kramer,<.0001,0.05,0.2362,0.2431,0.2326,0.2467
set*media*pair_id,set1,3dd,9,set1,3dp,4,0.09835,0.001773,1922,55.46,<.0001,Tukey-Kramer,<.0001,0.05,0.09488,0.1018,0.09129,0.1054
set*media*pair_id,set1,3dd,9,set1,3dp,6,0.2111,0.001773,1922,119.06,<.0001,Tukey-Kramer,<.0001,0.05,0.2077,0.2146,0.2041,0.2182
set*media*pair_id,set1,3dd,9,set1,3dp,7,0.2017,0.001773,1922,113.73,<.0001,Tukey-Kramer,<.0001,0.05,0.1982,0.2052,0.1946,0.2087
set*media*pair_id,set1,3dd,9,set1,3dp,8,-0.06169,0.001773,1922,-34.79,<.0001,Tukey-Kramer,<.0001,0.05,-0.06517,-0.05821,-0.06875,-0.05463
set*media*pair_id,set1,3dd,9,set1,3dp,9,0.1520,0.001773,1922,85.72,<.0001,Tukey-Kramer,<.0001,0.05,0.1485,0.1555,0.1449,0.1591
set*media*pair_id,set1,3dd,9,set2,2dd,1,-0.2446,0.02653,1922,-9.22,<.0001,Tukey-Kramer,<.0001,0.05,-0.2966,-0.1926,-0.3502,-0.1390
set*media*pair_id,set1,3dd,9,set2,2dd,2,-0.2831,0.02653,1922,-10.67,<.0001,Tukey-Kramer,<.0001,0.05,-0.3352,-0.2311,-0.3888,-0.1775
set*media*pair_id,set1,3dd,9,set2,2dd,3,0.04128,0.02653,1922,1.56,0.1199,Tukey-Kramer,1.0000,0.05,-0.01076,0.09332,-0.06433,0.1469
set*media*pair_id,set1,3dd,9,set2,2dd,4,-0.05913,0.02653,1922,-2.23,0.0260,Tukey-Kramer,0.9893,0.05,-0.1112,-0.00709,-0.1647,0.04648
set*media*pair_id,set1,3dd,9,set2,2dd,6,-0.1279,0.02653,1922,-4.82,<.0001,Tukey-Kramer,0.0015,0.05,-0.1799,-0.07587,-0.2335,-0.02229
set*media*pair_id,set1,3dd,9,set2,2dd,7,-0.1515,0.02653,1922,-5.71,<.0001,Tukey-Kramer,<.0001,0.05,-0.2035,-0.09943,-0.2571,-0.04585
set*media*pair_id,set1,3dd,9,set2,2dd,8,-0.1419,0.02653,1922,-5.35,<.0001,Tukey-Kramer,0.0001,0.05,-0.1939,-0.08982,-0.2475,-0.03624
set*media*pair_id,set1,3dd,9,set2,2dd,9,-0.1705,0.02653,1922,-6.43,<.0001,Tukey-Kramer,<.0001,0.05,-0.2226,-0.1185,-0.2761,-0.06490
set*media*pair_id,set1,3dd,9,set2,3dd,1,-0.01278,0.02653,1922,-0.48,0.6301,Tukey-Kramer,1.0000,0.05,-0.06482,0.03926,-0.1184,0.09283
set*media*pair_id,set1,3dd,9,set2,3dd,2,-0.01930,0.02653,1922,-0.73,0.4670,Tukey-Kramer,1.0000,0.05,-0.07134,0.03274,-0.1249,0.08631
set*media*pair_id,set1,3dd,9,set2,3dd,3,-0.06392,0.02653,1922,-2.41,0.0161,Tukey-Kramer,0.9620,0.05,-0.1160,-0.01188,-0.1695,0.04169
set*media*pair_id,set1,3dd,9,set2,3dd,4,-0.03301,0.02653,1922,-1.24,0.2136,Tukey-Kramer,1.0000,0.05,-0.08505,0.01903,-0.1386,0.07260
set*media*pair_id,set1,3dd,9,set2,3dd,6,0.1622,0.02653,1922,6.11,<.0001,Tukey-Kramer,<.0001,0.05,0.1102,0.2143,0.05663,0.2679
set*media*pair_id,set1,3dd,9,set2,3dd,7,-0.00798,0.02653,1922,-0.30,0.7636,Tukey-Kramer,1.0000,0.05,-0.06002,0.04406,-0.1136,0.09763
set*media*pair_id,set1,3dd,9,set2,3dd,8,0.1319,0.02653,1922,4.97,<.0001,Tukey-Kramer,0.0007,0.05,0.07989,0.1840,0.02632,0.2375
set*media*pair_id,set1,3dd,9,set2,3dd,9,0.1138,0.02653,1922,4.29,<.0001,Tukey-Kramer,0.0155,0.05,0.06178,0.1659,0.008202,0.2194
set*media*pair_id,set1,3dd,9,set2,3dp,1,0.1002,0.02653,1922,3.78,0.0002,Tukey-Kramer,0.0991,0.05,0.04816,0.1522,-0.00542,0.2058
set*media*pair_id,set1,3dd,9,set2,3dp,2,-0.02683,0.02653,1922,-1.01,0.3121,Tukey-Kramer,1.0000,0.05,-0.07887,0.02521,-0.1324,0.07878
set*media*pair_id,set1,3dd,9,set2,3dp,3,0.05063,0.02653,1922,1.91,0.0565,Tukey-Kramer,0.9996,0.05,-0.00141,0.1027,-0.05499,0.1562
set*media*pair_id,set1,3dd,9,set2,3dp,4,0.2362,0.02653,1922,8.90,<.0001,Tukey-Kramer,<.0001,0.05,0.1841,0.2882,0.1305,0.3418
set*media*pair_id,set1,3dd,9,set2,3dp,6,0.2716,0.02653,1922,10.24,<.0001,Tukey-Kramer,<.0001,0.05,0.2196,0.3236,0.1660,0.3772
set*media*pair_id,set1,3dd,9,set2,3dp,7,0.03227,0.02653,1922,1.22,0.2240,Tukey-Kramer,1.0000,0.05,-0.01976,0.08431,-0.07334,0.1379
set*media*pair_id,set1,3dd,9,set2,3dp,8,-0.03273,0.02653,1922,-1.23,0.2175,Tukey-Kramer,1.0000,0.05,-0.08477,0.01931,-0.1383,0.07288
set*media*pair_id,set1,3dd,9,set2,3dp,9,0.1052,0.02653,1922,3.97,<.0001,Tukey-Kramer,0.0527,0.05,0.05318,0.1573,-0.00040,0.2108
set*media*pair_id,set1,3dp,1,set1,3dp,2,-0.1021,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,1,set1,3dp,3,0.05165,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,1,set1,3dp,4,-0.08963,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,1,set1,3dp,6,0.02315,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,1,set1,3dp,7,0.01369,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,1,set1,3dp,8,-0.2497,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,1,set1,3dp,9,-0.03599,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,1,set2,2dd,1,-0.4326,0.02775,1922,-15.59,<.0001,Tukey-Kramer,<.0001,0.05,-0.4870,-0.3781,-0.5430,-0.3221
set*media*pair_id,set1,3dp,1,set2,2dd,2,-0.4711,0.02775,1922,-16.98,<.0001,Tukey-Kramer,<.0001,0.05,-0.5256,-0.4167,-0.5816,-0.3607
set*media*pair_id,set1,3dp,1,set2,2dd,3,-0.1467,0.02775,1922,-5.29,<.0001,Tukey-Kramer,0.0001,0.05,-0.2011,-0.09227,-0.2572,-0.03624
set*media*pair_id,set1,3dp,1,set2,2dd,4,-0.2471,0.02775,1922,-8.90,<.0001,Tukey-Kramer,<.0001,0.05,-0.3015,-0.1927,-0.3576,-0.1367
set*media*pair_id,set1,3dp,1,set2,2dd,6,-0.3159,0.02775,1922,-11.38,<.0001,Tukey-Kramer,<.0001,0.05,-0.3703,-0.2615,-0.4264,-0.2054
set*media*pair_id,set1,3dp,1,set2,2dd,7,-0.3395,0.02775,1922,-12.23,<.0001,Tukey-Kramer,<.0001,0.05,-0.3939,-0.2850,-0.4499,-0.2290
set*media*pair_id,set1,3dp,1,set2,2dd,8,-0.3298,0.02775,1922,-11.88,<.0001,Tukey-Kramer,<.0001,0.05,-0.3843,-0.2754,-0.4403,-0.2194
set*media*pair_id,set1,3dp,1,set2,2dd,9,-0.3585,0.02775,1922,-12.92,<.0001,Tukey-Kramer,<.0001,0.05,-0.4129,-0.3041,-0.4690,-0.2480
set*media*pair_id,set1,3dp,1,set2,3dd,1,-0.2008,0.02775,1922,-7.23,<.0001,Tukey-Kramer,<.0001,0.05,-0.2552,-0.1463,-0.3112,-0.09030
set*media*pair_id,set1,3dp,1,set2,3dd,2,-0.2073,0.02775,1922,-7.47,<.0001,Tukey-Kramer,<.0001,0.05,-0.2617,-0.1529,-0.3177,-0.09682
set*media*pair_id,set1,3dp,1,set2,3dd,3,-0.2519,0.02775,1922,-9.08,<.0001,Tukey-Kramer,<.0001,0.05,-0.3063,-0.1975,-0.3624,-0.1414
set*media*pair_id,set1,3dp,1,set2,3dd,4,-0.2210,0.02775,1922,-7.96,<.0001,Tukey-Kramer,<.0001,0.05,-0.2754,-0.1666,-0.3315,-0.1105
set*media*pair_id,set1,3dp,1,set2,3dd,6,-0.02574,0.02775,1922,-0.93,0.3539,Tukey-Kramer,1.0000,0.05,-0.08016,0.02869,-0.1362,0.08473
set*media*pair_id,set1,3dp,1,set2,3dd,7,-0.1960,0.02775,1922,-7.06,<.0001,Tukey-Kramer,<.0001,0.05,-0.2504,-0.1415,-0.3064,-0.08550
set*media*pair_id,set1,3dp,1,set2,3dd,8,-0.05605,0.02775,1922,-2.02,0.0435,Tukey-Kramer,0.9984,0.05,-0.1105,-0.00163,-0.1665,0.05441
set*media*pair_id,set1,3dp,1,set2,3dd,9,-0.07417,0.02775,1922,-2.67,0.0076,Tukey-Kramer,0.8572,0.05,-0.1286,-0.01974,-0.1846,0.03629
set*media*pair_id,set1,3dp,1,set2,3dp,1,-0.08779,0.02775,1922,-3.16,0.0016,Tukey-Kramer,0.4673,0.05,-0.1422,-0.03336,-0.1982,0.02268
set*media*pair_id,set1,3dp,1,set2,3dp,2,-0.2148,0.02775,1922,-7.74,<.0001,Tukey-Kramer,<.0001,0.05,-0.2692,-0.1604,-0.3253,-0.1044
set*media*pair_id,set1,3dp,1,set2,3dp,3,-0.1374,0.02775,1922,-4.95,<.0001,Tukey-Kramer,0.0008,0.05,-0.1918,-0.08293,-0.2478,-0.02689
set*media*pair_id,set1,3dp,1,set2,3dp,4,0.04817,0.02775,1922,1.74,0.0828,Tukey-Kramer,1.0000,0.05,-0.00626,0.1026,-0.06230,0.1586
set*media*pair_id,set1,3dp,1,set2,3dp,6,0.08361,0.02775,1922,3.01,0.0026,Tukey-Kramer,0.5986,0.05,0.02918,0.1380,-0.02685,0.1941
set*media*pair_id,set1,3dp,1,set2,3dp,7,-0.1557,0.02775,1922,-5.61,<.0001,Tukey-Kramer,<.0001,0.05,-0.2101,-0.1013,-0.2662,-0.04525
set*media*pair_id,set1,3dp,1,set2,3dp,8,-0.2207,0.02775,1922,-7.95,<.0001,Tukey-Kramer,<.0001,0.05,-0.2751,-0.1663,-0.3312,-0.1103
set*media*pair_id,set1,3dp,1,set2,3dp,9,-0.08277,0.02775,1922,-2.98,0.0029,Tukey-Kramer,0.6253,0.05,-0.1372,-0.02834,-0.1932,0.02770
set*media*pair_id,set1,3dp,2,set1,3dp,3,0.1538,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,2,set1,3dp,4,0.01249,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,2,set1,3dp,6,0.1253,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,2,set1,3dp,7,0.1158,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,2,set1,3dp,8,-0.1476,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,2,set1,3dp,9,0.06613,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,2,set2,2dd,1,-0.3305,0.02775,1922,-11.91,<.0001,Tukey-Kramer,<.0001,0.05,-0.3849,-0.2760,-0.4409,-0.2200
set*media*pair_id,set1,3dp,2,set2,2dd,2,-0.3690,0.02775,1922,-13.30,<.0001,Tukey-Kramer,<.0001,0.05,-0.4234,-0.3146,-0.4795,-0.2585
set*media*pair_id,set1,3dp,2,set2,2dd,3,-0.04458,0.02775,1922,-1.61,0.1083,Tukey-Kramer,1.0000,0.05,-0.09901,0.009847,-0.1550,0.06588
set*media*pair_id,set1,3dp,2,set2,2dd,4,-0.1450,0.02775,1922,-5.22,<.0001,Tukey-Kramer,0.0002,0.05,-0.1994,-0.09057,-0.2555,-0.03453
set*media*pair_id,set1,3dp,2,set2,2dd,6,-0.2138,0.02775,1922,-7.70,<.0001,Tukey-Kramer,<.0001,0.05,-0.2682,-0.1593,-0.3242,-0.1033
set*media*pair_id,set1,3dp,2,set2,2dd,7,-0.2373,0.02775,1922,-8.55,<.0001,Tukey-Kramer,<.0001,0.05,-0.2918,-0.1829,-0.3478,-0.1269
set*media*pair_id,set1,3dp,2,set2,2dd,8,-0.2277,0.02775,1922,-8.21,<.0001,Tukey-Kramer,<.0001,0.05,-0.2822,-0.1733,-0.3382,-0.1173
set*media*pair_id,set1,3dp,2,set2,2dd,9,-0.2564,0.02775,1922,-9.24,<.0001,Tukey-Kramer,<.0001,0.05,-0.3108,-0.2019,-0.3668,-0.1459
set*media*pair_id,set1,3dp,2,set2,3dd,1,-0.09865,0.02775,1922,-3.55,0.0004,Tukey-Kramer,0.1906,0.05,-0.1531,-0.04422,-0.2091,0.01182
set*media*pair_id,set1,3dp,2,set2,3dd,2,-0.1052,0.02775,1922,-3.79,0.0002,Tukey-Kramer,0.0950,0.05,-0.1596,-0.05074,-0.2156,0.005295
set*media*pair_id,set1,3dp,2,set2,3dd,3,-0.1498,0.02775,1922,-5.40,<.0001,Tukey-Kramer,<.0001,0.05,-0.2042,-0.09536,-0.2602,-0.03932
set*media*pair_id,set1,3dp,2,set2,3dd,4,-0.1189,0.02775,1922,-4.28,<.0001,Tukey-Kramer,0.0159,0.05,-0.1733,-0.06445,-0.2293,-0.00842
set*media*pair_id,set1,3dp,2,set2,3dd,6,0.07638,0.02775,1922,2.75,0.0060,Tukey-Kramer,0.8070,0.05,0.02195,0.1308,-0.03408,0.1868
set*media*pair_id,set1,3dp,2,set2,3dd,7,-0.09385,0.02775,1922,-3.38,0.0007,Tukey-Kramer,0.2958,0.05,-0.1483,-0.03942,-0.2043,0.01662
set*media*pair_id,set1,3dp,2,set2,3dd,8,0.04606,0.02775,1922,1.66,0.0971,Tukey-Kramer,1.0000,0.05,-0.00836,0.1005,-0.06440,0.1565
set*media*pair_id,set1,3dp,2,set2,3dd,9,0.02795,0.02775,1922,1.01,0.3140,Tukey-Kramer,1.0000,0.05,-0.02648,0.08238,-0.08251,0.1384
set*media*pair_id,set1,3dp,2,set2,3dp,1,0.01433,0.02775,1922,0.52,0.6056,Tukey-Kramer,1.0000,0.05,-0.04010,0.06876,-0.09613,0.1248
set*media*pair_id,set1,3dp,2,set2,3dp,2,-0.1127,0.02775,1922,-4.06,<.0001,Tukey-Kramer,0.0374,0.05,-0.1671,-0.05827,-0.2232,-0.00223
set*media*pair_id,set1,3dp,2,set2,3dp,3,-0.03524,0.02775,1922,-1.27,0.2044,Tukey-Kramer,1.0000,0.05,-0.08967,0.01919,-0.1457,0.07523
set*media*pair_id,set1,3dp,2,set2,3dp,4,0.1503,0.02775,1922,5.42,<.0001,Tukey-Kramer,<.0001,0.05,0.09586,0.2047,0.03982,0.2607
set*media*pair_id,set1,3dp,2,set2,3dp,6,0.1857,0.02775,1922,6.69,<.0001,Tukey-Kramer,<.0001,0.05,0.1313,0.2402,0.07527,0.2962
set*media*pair_id,set1,3dp,2,set2,3dp,7,-0.05359,0.02775,1922,-1.93,0.0536,Tukey-Kramer,0.9994,0.05,-0.1080,0.000839,-0.1641,0.05687
set*media*pair_id,set1,3dp,2,set2,3dp,8,-0.1186,0.02775,1922,-4.27,<.0001,Tukey-Kramer,0.0166,0.05,-0.1730,-0.06417,-0.2291,-0.00814
set*media*pair_id,set1,3dp,2,set2,3dp,9,0.01935,0.02775,1922,0.70,0.4857,Tukey-Kramer,1.0000,0.05,-0.03508,0.07378,-0.09111,0.1298
set*media*pair_id,set1,3dp,3,set1,3dp,4,-0.1413,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,3,set1,3dp,6,-0.02850,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,3,set1,3dp,7,-0.03795,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,3,set1,3dp,8,-0.3013,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,3,set1,3dp,9,-0.08763,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,3,set2,2dd,1,-0.4842,0.02775,1922,-17.45,<.0001,Tukey-Kramer,<.0001,0.05,-0.5387,-0.4298,-0.5947,-0.3738
set*media*pair_id,set1,3dp,3,set2,2dd,2,-0.5228,0.02775,1922,-18.84,<.0001,Tukey-Kramer,<.0001,0.05,-0.5772,-0.4683,-0.6332,-0.4123
set*media*pair_id,set1,3dp,3,set2,2dd,3,-0.1983,0.02775,1922,-7.15,<.0001,Tukey-Kramer,<.0001,0.05,-0.2528,-0.1439,-0.3088,-0.08788
set*media*pair_id,set1,3dp,3,set2,2dd,4,-0.2988,0.02775,1922,-10.76,<.0001,Tukey-Kramer,<.0001,0.05,-0.3532,-0.2443,-0.4092,-0.1883
set*media*pair_id,set1,3dp,3,set2,2dd,6,-0.3675,0.02775,1922,-13.24,<.0001,Tukey-Kramer,<.0001,0.05,-0.4220,-0.3131,-0.4780,-0.2571
set*media*pair_id,set1,3dp,3,set2,2dd,7,-0.3911,0.02775,1922,-14.09,<.0001,Tukey-Kramer,<.0001,0.05,-0.4455,-0.3367,-0.5016,-0.2806
set*media*pair_id,set1,3dp,3,set2,2dd,8,-0.3815,0.02775,1922,-13.75,<.0001,Tukey-Kramer,<.0001,0.05,-0.4359,-0.3271,-0.4919,-0.2710
set*media*pair_id,set1,3dp,3,set2,2dd,9,-0.4101,0.02775,1922,-14.78,<.0001,Tukey-Kramer,<.0001,0.05,-0.4646,-0.3557,-0.5206,-0.2997
set*media*pair_id,set1,3dp,3,set2,3dd,1,-0.2524,0.02775,1922,-9.09,<.0001,Tukey-Kramer,<.0001,0.05,-0.3068,-0.1980,-0.3629,-0.1419
set*media*pair_id,set1,3dp,3,set2,3dd,2,-0.2589,0.02775,1922,-9.33,<.0001,Tukey-Kramer,<.0001,0.05,-0.3134,-0.2045,-0.3694,-0.1485
set*media*pair_id,set1,3dp,3,set2,3dd,3,-0.3035,0.02775,1922,-10.94,<.0001,Tukey-Kramer,<.0001,0.05,-0.3580,-0.2491,-0.4140,-0.1931
set*media*pair_id,set1,3dp,3,set2,3dd,4,-0.2726,0.02775,1922,-9.82,<.0001,Tukey-Kramer,<.0001,0.05,-0.3271,-0.2182,-0.3831,-0.1622
set*media*pair_id,set1,3dp,3,set2,3dd,6,-0.07738,0.02775,1922,-2.79,0.0054,Tukey-Kramer,0.7818,0.05,-0.1318,-0.02295,-0.1878,0.03308
set*media*pair_id,set1,3dp,3,set2,3dd,7,-0.2476,0.02775,1922,-8.92,<.0001,Tukey-Kramer,<.0001,0.05,-0.3020,-0.1932,-0.3581,-0.1371
set*media*pair_id,set1,3dp,3,set2,3dd,8,-0.1077,0.02775,1922,-3.88,0.0001,Tukey-Kramer,0.0705,0.05,-0.1621,-0.05327,-0.2182,0.002763
set*media*pair_id,set1,3dp,3,set2,3dd,9,-0.1258,0.02775,1922,-4.53,<.0001,Tukey-Kramer,0.0056,0.05,-0.1802,-0.07138,-0.2363,-0.01535
set*media*pair_id,set1,3dp,3,set2,3dp,1,-0.1394,0.02775,1922,-5.02,<.0001,Tukey-Kramer,0.0006,0.05,-0.1939,-0.08500,-0.2499,-0.02897
set*media*pair_id,set1,3dp,3,set2,3dp,2,-0.2665,0.02775,1922,-9.60,<.0001,Tukey-Kramer,<.0001,0.05,-0.3209,-0.2120,-0.3769,-0.1560
set*media*pair_id,set1,3dp,3,set2,3dp,3,-0.1890,0.02775,1922,-6.81,<.0001,Tukey-Kramer,<.0001,0.05,-0.2434,-0.1346,-0.2995,-0.07854
set*media*pair_id,set1,3dp,3,set2,3dp,4,-0.00348,0.02775,1922,-0.13,0.9003,Tukey-Kramer,1.0000,0.05,-0.05791,0.05095,-0.1139,0.1070
set*media*pair_id,set1,3dp,3,set2,3dp,6,0.03197,0.02775,1922,1.15,0.2495,Tukey-Kramer,1.0000,0.05,-0.02246,0.08640,-0.07849,0.1424
set*media*pair_id,set1,3dp,3,set2,3dp,7,-0.2074,0.02775,1922,-7.47,<.0001,Tukey-Kramer,<.0001,0.05,-0.2618,-0.1529,-0.3178,-0.09689
set*media*pair_id,set1,3dp,3,set2,3dp,8,-0.2724,0.02775,1922,-9.81,<.0001,Tukey-Kramer,<.0001,0.05,-0.3268,-0.2179,-0.3828,-0.1619
set*media*pair_id,set1,3dp,3,set2,3dp,9,-0.1344,0.02775,1922,-4.84,<.0001,Tukey-Kramer,0.0014,0.05,-0.1888,-0.07998,-0.2449,-0.02395
set*media*pair_id,set1,3dp,4,set1,3dp,6,0.1128,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,4,set1,3dp,7,0.1033,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,4,set1,3dp,8,-0.1600,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,4,set1,3dp,9,0.05365,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dp,4,set2,2dd,1,-0.3429,0.02775,1922,-12.36,<.0001,Tukey-Kramer,<.0001,0.05,-0.3974,-0.2885,-0.4534,-0.2325
set*media*pair_id,set1,3dp,4,set2,2dd,2,-0.3815,0.02775,1922,-13.75,<.0001,Tukey-Kramer,<.0001,0.05,-0.4359,-0.3271,-0.4920,-0.2710
set*media*pair_id,set1,3dp,4,set2,2dd,3,-0.05707,0.02775,1922,-2.06,0.0399,Tukey-Kramer,0.9977,0.05,-0.1115,-0.00264,-0.1675,0.05339
set*media*pair_id,set1,3dp,4,set2,2dd,4,-0.1575,0.02775,1922,-5.67,<.0001,Tukey-Kramer,<.0001,0.05,-0.2119,-0.1031,-0.2679,-0.04702
set*media*pair_id,set1,3dp,4,set2,2dd,6,-0.2263,0.02775,1922,-8.15,<.0001,Tukey-Kramer,<.0001,0.05,-0.2807,-0.1718,-0.3367,-0.1158
set*media*pair_id,set1,3dp,4,set2,2dd,7,-0.2498,0.02775,1922,-9.00,<.0001,Tukey-Kramer,<.0001,0.05,-0.3043,-0.1954,-0.3603,-0.1394
set*media*pair_id,set1,3dp,4,set2,2dd,8,-0.2402,0.02775,1922,-8.66,<.0001,Tukey-Kramer,<.0001,0.05,-0.2946,-0.1858,-0.3507,-0.1297
set*media*pair_id,set1,3dp,4,set2,2dd,9,-0.2689,0.02775,1922,-9.69,<.0001,Tukey-Kramer,<.0001,0.05,-0.3233,-0.2144,-0.3793,-0.1584
set*media*pair_id,set1,3dp,4,set2,3dd,1,-0.1111,0.02775,1922,-4.00,<.0001,Tukey-Kramer,0.0459,0.05,-0.1656,-0.05671,-0.2216,-0.00067
set*media*pair_id,set1,3dp,4,set2,3dd,2,-0.1177,0.02775,1922,-4.24,<.0001,Tukey-Kramer,0.0190,0.05,-0.1721,-0.06323,-0.2281,-0.00719
set*media*pair_id,set1,3dp,4,set2,3dd,3,-0.1623,0.02775,1922,-5.85,<.0001,Tukey-Kramer,<.0001,0.05,-0.2167,-0.1078,-0.2727,-0.05181
set*media*pair_id,set1,3dp,4,set2,3dd,4,-0.1314,0.02775,1922,-4.73,<.0001,Tukey-Kramer,0.0023,0.05,-0.1858,-0.07694,-0.2418,-0.02091
set*media*pair_id,set1,3dp,4,set2,3dd,6,0.06390,0.02775,1922,2.30,0.0214,Tukey-Kramer,0.9812,0.05,0.009466,0.1183,-0.04657,0.1744
set*media*pair_id,set1,3dp,4,set2,3dd,7,-0.1063,0.02775,1922,-3.83,0.0001,Tukey-Kramer,0.0829,0.05,-0.1608,-0.05191,-0.2168,0.004128
set*media*pair_id,set1,3dp,4,set2,3dd,8,0.03358,0.02775,1922,1.21,0.2265,Tukey-Kramer,1.0000,0.05,-0.02085,0.08801,-0.07689,0.1440
set*media*pair_id,set1,3dp,4,set2,3dd,9,0.01546,0.02775,1922,0.56,0.5775,Tukey-Kramer,1.0000,0.05,-0.03897,0.06989,-0.09500,0.1259
set*media*pair_id,set1,3dp,4,set2,3dp,1,0.001845,0.02775,1922,0.07,0.9470,Tukey-Kramer,1.0000,0.05,-0.05258,0.05627,-0.1086,0.1123
set*media*pair_id,set1,3dp,4,set2,3dp,2,-0.1252,0.02775,1922,-4.51,<.0001,Tukey-Kramer,0.0062,0.05,-0.1796,-0.07075,-0.2356,-0.01472
set*media*pair_id,set1,3dp,4,set2,3dp,3,-0.04773,0.02775,1922,-1.72,0.0857,Tukey-Kramer,1.0000,0.05,-0.1022,0.006704,-0.1582,0.06274
set*media*pair_id,set1,3dp,4,set2,3dp,4,0.1378,0.02775,1922,4.97,<.0001,Tukey-Kramer,0.0008,0.05,0.08337,0.1922,0.02734,0.2483
set*media*pair_id,set1,3dp,4,set2,3dp,6,0.1732,0.02775,1922,6.24,<.0001,Tukey-Kramer,<.0001,0.05,0.1188,0.2277,0.06278,0.2837
